#---------------------------- KTU 1.169 1
155680	tˤlg	!t!ˤlg[	/ʕ-l-g/	vb	to stammer
#---------------------------- KTU 1.169 12
155681	lšnk	lšn/	lšn	n. f.	tongue
155682	al	al(I);al(II)	ảl (I);ảl (II)	neg. functor;pos. functor	no;surely
155683	tapq	!t!ʔpq[	/ʔ-p-q/	vb	to move away
155684	apq	apq/	ảpq	n. m.	spring
155685	lbš	lbš/;lbš[	lbš;/l-b-š/	n. m.;vb	clothing;to dress
#---------------------------- KTU 1.169 13
155686	il	il(I)/	ỉl (I)	n. m.	god
155687	yštk	!y!št[	/š-t/	vb	to place
155688	ˤrm	ˤrm(I)/;ˤr(I)/	ʕrm (I);ʕr (I)	adj. m.;n. f.	naked;city
155689	il	il(I)/	ỉl (I)	n. m.	god
155690	yštk	!y!št[	/š-t/	vb	to place
#---------------------------- KTU 1.169 14
155691	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155692	adm	adm(I)/;adm(II)/;ʔdm[	ảdm (I);ảdm (II);/ʔ-d-m/	n. m.;adj. m.;vb	man;obtained;to be
155693	w	w	w	conj.	and
155694	d	d	d	det. or rel. functor	the one(s) of
155695	ḫṭm	ḫṭ/	ḫṭ	n.	sceptre
155696	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155697	arṣ	arṣ/	ảrṣ	n. f.	earth
155698	zrm	zr[	/z-r/	vb	to divert
#---------------------------- KTU 1.169 15
155699	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155700	bn	bn(I)/;bn(II);bn[	bn (I);bn (II);/b-n/	n. m.;prep.;vb	son;between;to understand
155701	adm	adm(I)/;adm(II)/;ʔdm[	ảdm (I);ảdm (II);/ʔ-d-m/	n. m.;adj. m.;vb	man;obtained;to be
155702	b	b	b	prep.	in
155703	anšt	anšt/	ảnšt	n. f.	illness
155704	npẓl	!n!pẓl[	/p-ẓ-l/	vb	to be overcome by
#---------------------------- KTU 1.169 16
155705	in	in/	ỉn	n. m.	lack of
155706	b	b	b	prep.	in
155707	npš	npš(I)/	npš (I)	n. f.	throat
155708	aṯrt	aṯrt(I)/	ảṯrt (I)	n. f.	back part (of the head)
155709	rbt	rbt/;rbt(I)/;rbt(II)/	rb(b)t;rbt (I);rbt (II)	num.;n. f.;n. f.	ten thousand;Lady;seine
155710	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
#---------------------------- KTU 1.169 17
155711	bˤrk	?	?	?	?	DULAT: NOT FOUND
155712	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155713	ṯtm	ṯn(I)/	ṯn (I)	num.	two
155714	itbnnk	!i!bn[	/b-n/	vb	to understand
#---------------------------- KTU 1.169 18
155715	xxxxx	?	?	?	?
155716	bt	bt(II)/;bt(I)/;bt(III)/	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
155717	ubu	!u!bʔ[	/b-ʔ/	vb	to enter
155718	al	al(I);al(II)	ảl (I);ảl (II)	neg. functor;pos. functor	no;surely
155719	tbi	!t!bʔ[	/b-ʔ/	vb	to enter
#---------------------------- KTU 1.169 19
155720	xxxxxxxx	?	?	?	?
155721	al	al(I);al(II)	ảl (I);ảl (II)	neg. functor;pos. functor	no;surely
155722	tṯbb	!t!ṯb[	/ṯ-b/	vb	to return
155723	riš	riš(I)/	rỉš (I)	n. m.	head
#---------------------------- KTU 1.169 20
155724	xxxxxxxxx	?	?	?	?
155725	rˤtm	rˤt/+m(I);rˤt/+m(II)	rʕt,-m (I);rʕt,-m (II)	n. f.,morph.;n. f.,emph. or det. encl. morph.	thunder,;thunder,und das (ist) so!
155726	kd	kd(I)/	kd (I)	n. f.	jar
#---------------------------- KTU 1.169 21
155727	xxxxxxxxxm	?	?	?	?	DULAT: NOT FOUND
155728	kn	kn(II);kn(I)/;k(I)/	kn (II);kn (I);-k (I)	adv.;adj. m.;pers. pn./morph.	thus;fixed;your(s)
155729	xxx	?	?	?	?
#---------------------------- KTU 1.169 22
155730	xxxxxxxxxxxxrxx	?	?	?	?	DULAT: NOT FOUND
